Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD8_monomer_1	Full_CD8_monomer_2	Full_CD8_monomer_3	Full_CD8_monomer_4	Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4
PGGT1B	11.2289990827029	11.2651580535796	10.8983756727783	10.2814873718738	11.1750108436006	10.9950350501225	11.1929997491638	10.5004915626401	10.7849905830568	11.0019605263714	10.6531065644412	11.2683448645924
CCDC112	3.04384373973109	3.83661545069609	3.81530917164745	4.41107073613474	3.58929472628327	3.02598851847317	3.03528188995533	4.50819927395482	3.36759261744719	3.50061454753566	3.02738417748533	4.68913523468099
FEM1C	9.56308849667806	9.6028012017915	9.31376305159117	9.03056021073648	9.55077533228938	9.26115173339352	9.03177876677156	8.87572960112344	9.14414268579799	8.94042960055354	8.00457573530019	8.98905812298313
TMED7-TICAM2	0.361384245395363	0.465954874107391	0.593678329718482	0.360580399210556	0.538614726638795	0.360546240641024	0.360977457078362	0.401213685942527	0.434210606415271	0.36094607901751	0.360610318710882	0.360619967832598
TICAM2	-1.09454396607943	-1.1002830962502	-1.10033382175777	-1.10031397460524	-1.10024158752959	-1.10032595806229	-1.02026702987763	-1.09962170125463	-0.962949895082177	-1.09856687635057	-1.10030347783834	-1.10030009251166
TMED7	11.2649871634265	11.0778182457067	10.0678264102129	9.94917283874844	11.2040278772626	10.5244377248797	10.5695297307945	9.94558287503436	10.2802051588592	10.7488648294834	10.1419833327554	10.2293568261874
CDO1	-0.561445890217985	-0.562067257745415	-0.562193346150073	-0.562143985672986	-0.561964244206455	-0.562173784834046	-0.134413840484048	-0.561914130944439	-0.562029938195536	-0.561825663046069	-0.562117893621828	-0.562109480662948
ATG12	12.3508878389566	12.1001424964742	11.6212898830548	11.3802272775461	12.2691075769881	11.6517400478698	11.690699319944	11.5067659216113	11.8918812321617	11.5398934741399	11.6995824480516	11.8608628567991
AP3S1	9.01682889970125	9.19772802650788	8.60456827441933	9.96856580391255	9.04764545904831	8.66805461197925	8.78423549624156	9.39039126458008	8.87604595111367	8.46209130580554	8.50104525813913	8.63935469390755
LVRN	1.01042942940671	1.19919831309127	1.00734804719497	1.0075541099524	1.06598070709601	1.22456078431623	1.00898647254246	1.00850880898685	1.00802880082828	1.79323164052927	1.00766288500234	1.00769793567088
ARL14EPL	1.59900489690392	0.833709248055988	1.20227004154188	0.833422319657995	0.834093257256598	0.833310674257342	0.834708560614685	0.834279566874566	0.833848526596072	0.834607676722212	0.833519979504341	0.833551449164474
COMMD10	10.5263274752261	10.4866419156114	10.5276443796603	10.3437839078744	10.9036419809051	10.6662727354737	10.5107476470641	10.3525414102429	10.8644705667262	10.648725455656	10.7030205748353	10.2466316979437
SEMA6A	2.67427070576025	3.26508651199039	2.80191659849293	3.05758381042002	2.78751369709779	3.34545107676214	3.20703749624597	2.99494931447529	2.94565202909431	2.75742605964692	2.90232324662731	2.67015824921553
DTWD2	4.40781475527555	3.07752068705992	4.53887617642518	4.09557572332788	3.95045281511722	3.07447281005144	3.08512361830812	4.04833390446965	3.07858363534093	4.94037688981561	3.7509773531864	3.07631508046696
DMXL1	11.0023229169649	10.7093243336664	10.0608651009056	9.81389242771014	10.2113828112768	10.2286812727334	9.93677394313949	9.64381769066977	10.099668890149	9.21863283913519	10.194226036548	10.0397733684601
TNFAIP8	15.9199380199708	15.6895867502905	15.0451248379844	14.6872340379917	15.4751594079618	14.8445330475065	14.7560642829205	14.7319730675081	14.3851611419085	14.2714509606472	14.139543797109	14.2930868152807
HSD17B4	9.98789427853663	8.95544778575992	9.87357786453425	9.48105697490807	9.52534345732231	9.82447205053917	9.40350277669816	9.45061554441015	10.1619603914885	9.59018266471292	10.0201243145266	9.90720399010863
FAM170A	0	0	0	0	0	0	0	0	0	0	0	0
PRR16	0	0	0	0	0	0	0	0	0	0	0	0
FTMT	0	0	0	0	0	0	0	0	0	0	0	0
SRFBP1	11.5329973445142	11.5471825539303	10.5303533572902	10.3867907103816	11.4101950091388	10.3825245202464	10.6840957959881	10.4310709554965	10.7101899359093	10.6042366886171	10.1215933156861	10.7272504736818
LOX	1.80212068944518	2.29419177886685	1.83371131169595	1.80026196324786	1.67125733012908	1.67021142130717	1.67208404724628	1.98283828626559	1.67092958289683	1.67194823607714	1.67049054466974	2.38900527591384
ZNF474	-0.407748092621884	-0.408264940884511	-0.408369512923102	-0.408328587893302	-0.408179429263946	-0.267366403473911	-0.408041622421403	-0.408137805204952	-0.408233969881553	-0.408064283831042	-0.40830694843144	-0.138640995814086
ZNF475	-0.816741443565312	-0.779738558609508	-0.820757164390374	-0.554038867738592	-0.820611913787619	-0.820744772520396	-0.820506613142246	-0.820580107827803	-0.820653589969218	-0.820523928942829	-0.820709355788929	-0.820704023407212
SNCAIP	-2.25442611003264	-2.25552243796011	-2.25579663601134	-2.25568656594469	-2.25531412841111	-2.25575257485277	-2.25500389487494	-2.25521731502851	-2.25544545544779	-2.25505295381134	-2.24955408146162	-2.25561174704795
SNX2	10.1139705326236	10.9958900732718	10.8563807978277	10.7148318924663	11.0888914291071	11.1681139184469	11.2044004991155	10.6442818163441	11.4161753116973	11.3987632694953	10.8548287149142	11.1565864583192
SNX24	6.97002397851535	6.1823354680772	7.08490807375728	7.08872485393413	5.91905507424294	7.35618866743128	7.17993051615198	6.83029421523654	6.33480977447209	6.42992153233937	6.29661796598908	6.65366463996773
PPIC	-1.12699159140285	-1.133976909003	-1.13423063537233	-1.13420834407494	-0.914662673365976	-1.13422180286684	-1.13067298136553	-1.13203280037372	-1.133486410417	-1.13098556325214	-1.1341965560289	-1.1341927544537
PRDM6	-2.25436131198163	-2.2556847155744	-2.25601570658269	-2.25588283837965	-2.25543326014884	-2.25596251930715	-2.25505876984709	-2.25531639440534	-2.25559178814746	-2.24778380463819	-2.25581435549872	-2.25579252270469
CEP120	10.4906975802841	9.63295853419425	9.65703325274883	9.16371840200482	10.7973980730306	9.75998378323843	9.77567163566725	9.56977575389174	10.1901612967377	10.2080726906826	10.464227068568	10.0759620516153
CSNK1G3	10.8804784721413	10.6334381603469	10.2213646247162	9.67218136982008	10.6714814659023	10.516120129478	10.3005359153481	9.87693871806757	10.1777829958683	10.4636731644666	9.87034977388504	10.2378437680263
ZNF608	-0.105248968444584	0.454900874905086	-0.106386042310819	-0.10631085748408	-0.10603719282238	-0.106356245318897	-0.105784855901724	-0.105960924811063	-0.106137194284283	-0.0490410722380934	-0.106271120070594	-0.106258308187878
GRAMD2B	7.89487838392246	8.15708055377114	7.20090212205337	7.27960070154442	8.21243489248523	7.1741097661339	8.21826080837936	6.41543952113731	7.87258324384076	7.30461403647648	6.12155625579231	6.4170355746362
ALDH7A1	2.40831646878754	3.21180176218234	2.58783611371227	2.40047424666561	2.46182066164911	2.8729744683866	2.40437287281157	2.40307099555855	2.80926932139002	3.58886509080289	3.25609155608274	2.45519028644704
PHAX	10.0877474289588	11.0641567051324	11.5418302187957	11.1772390981498	10.5944664429766	11.3973092044784	11.5130711558898	11.3522035052859	11.4907822837842	11.1403822810943	11.3876565812679	11.5200097285951
SPMIP10	-0.082530671633965	-0.201858429169928	-0.20200165884113	0.195856373646231	-0.20174136836032	-0.201979442024978	-0.201552835909335	-0.201684407513797	-0.201816025064509	-0.20158382883643	-0.201915955763005	-0.201906398584033
LMNB1	8.1036673967391	8.06162180912827	7.70336919928098	7.61593622834224	8.18277474791634	6.69622308173433	7.00446456564613	6.96779802164644	7.1650286940741	8.12609876190089	6.80400275922347	6.79134152196077
MARCHF3	3.67342192970688	5.15153537069044	4.55192167769654	5.24475495493148	3.7285718973061	4.05869400852985	3.65294854921726	5.8761501285756	5.36168703273681	5.21851907613761	6.09845100900543	5.86822698901789
C5orf63	8.33740617686331	8.54508971508845	7.86403234811138	7.9733433361732	7.70769539176718	7.95525937499475	8.03360547461482	6.98871065477204	8.61170739447552	7.72443742384693	7.67413312132071	8.02466571898071
MEGF10	-0.0485939030265101	0.0222785314222476	-0.0492351570439522	0.137386898492607	0.0957384940173487	-0.0492184538241685	-0.0488971040343974	-0.0489963379169377	-0.0490954949680991	-0.048920489545779	0.0199391557124369	-0.0491635153897928
PRRC1	11.3381707800825	11.5072810930481	10.9406412740782	10.4702808726237	11.2605683335682	10.9763059087551	10.8423972684069	10.2291046600346	10.4650320395937	10.4852739694034	10.2810777294116	11.0553397653725
CTXN3	0	0	0	0	0	0	0	0	0	0	0	0
CCDC192	0.894618148278745	0.89198127715586	0.891442602451743	0.891653626665332	1.3980308009286	0.891526252901617	0.893125780454134	0.892633818836476	0.89214047835597	0.893010002491688	0.891765098305998	1.849102379954
SLC12A2	10.6776354183493	10.5058575914787	9.83318775158546	9.69033158623016	10.4259746198129	10.049409420478	10.123692635745	9.66170888300609	9.71286721088961	10.3817464809977	9.78303911744166	10.1350124887279
FBN2	1.50333020498054	1.35131060055249	1.76730348624321	1.35084322059716	1.35193560955443	2.25168061059863	1.47982797785398	1.35223863689382	1.46384358804684	1.35277196922915	1.35100233594923	1.35105360085541
SLC27A6	0.35970345305245	0.898558575287512	0.358274290916749	0.358368718551094	0.358712508870951	0.358311712965159	0.359029623306429	0.358808343815016	0.358586867083612	0.358977509618319	0.631900876202313	0.358434723209692
ISOC1	8.0040123201043	7.77463830826186	7.98909419060486	8.42092798203028	7.13712476941883	8.09061525295424	7.09711133573165	7.76353536052123	8.0139274550942	8.01367717429764	6.16443982983499	7.72565531580355
ADAMTS19	-1.53774860514946	-1.51881437873719	-1.49675400915338	-1.54254148004231	-1.54112528889529	-1.51968947268075	-1.53994562801844	-1.54075715667717	-1.54162465904449	-1.540132174285	-1.5423257559635	-1.54225698170466
MINAR2	0.774997600216594	0.773152129029508	0.819455345771984	0.772921259188731	0.773461042492114	1.44081159754456	0.832897260074878	0.828998898871307	0.825064688769685	0.773874737209375	0.772999843780807	0.773025165578659
CHSY3	0	0	0	0	0	0	0	0	0	0	0	0
HINT1	12.9391908308573	12.7077675438397	13.4955968474181	13.5053426586028	12.7559370175382	13.3257875367336	13.1865391654347	13.3528942507489	13.4209489056873	13.3932960226657	13.5534159126363	13.3566135590047
LYRM7	10.3100659574205	10.8789187340436	10.075553154795	9.66128400318893	10.9248196503942	10.5734909611672	10.0679165835117	9.84033340303314	10.6059219411289	10.5797571530582	10.6044365265108	10.341009290462
CDC42SE2	12.9018024577464	12.5679987350985	12.2541387803256	12.7310643138596	12.6977461452881	12.627924268259	12.5490113222778	12.5373740906868	12.9029043283566	12.8937295700498	12.9025359598792	12.7364098364798
RAPGEF6	10.7089432834582	10.4563532804861	9.53154291007513	9.6411123873259	10.5351248092347	9.74401808893404	10.023408492707	9.52708003625053	9.80468985352843	9.83852056661289	9.92801347554862	10.0123740176998
FNIP1	11.4414063033225	10.9611200580418	10.695678761883	10.5850321332324	11.2691581617114	10.7228275852809	11.1294595112885	10.5935460750488	11.1094409611788	10.6901420317833	11.1855196167913	10.9202036728441
MEIKIN	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	4.86543392001202	5.7373100189473	6.73946520132711	5.24573908006869	4.36794110993587	6.13489144778546	6.09502020592628	4.01331013450403	6.19024552836095	5.37287417853525	6.8151026915511	5.9024760399038
IL3	9.08135878589637	10.5679013571892	10.0643795574271	11.1430981837808	10.4543412190684	7.89164970953215	9.67477463239706	7.7269796903237	4.36154918031729	4.4082088097056	4.34048798263568	4.34252959398375
CSF2	10.1092948372711	10.8457216667196	14.5401721435395	13.8940249567252	10.6720849285293	12.4650951970145	12.8387871812442	13.0926605475205	9.64551581989528	10.3747728821172	10.4097492700877	8.93310496418494
P4HA2	5.86967881715627	6.12513558503914	6.16244024288773	5.56183381255449	6.07626672014775	5.53117611218691	6.2328842007407	5.85243102470164	6.20253545610703	6.00109447975811	6.30605330512466	6.03152092572405
PDLIM4	-0.626419064179308	-0.684844506499244	-0.68493483001731	-0.684899479936227	-0.684770654512937	-0.684920822388834	-0.3959518062753	-0.684734708627144	-0.68481775758508	-0.684671220996615	-0.68488078895922	-0.684874761641428
SLC22A4	2.65616572684642	3.14801449745818	3.64509628613873	2.75508321927934	2.5818484884671	2.7892361967529	2.79465377506571	3.0103370950846	2.76834449755449	2.9934145222641	3.33527906758778	2.58036550981579
SLC22A5	6.33821564969626	6.32862506224932	5.76328195010501	6.1041037667163	7.46372252445268	5.85840954513064	7.39152937949045	5.84893919229399	5.28278319576156	6.0566995540219	5.83444477101939	5.63270974674928
IRF1	9.08204876159137	9.57441498381533	9.84667901197722	10.7121324062202	9.39235756138699	9.79985004047865	10.20007718111	9.79175370734708	9.40738857564098	9.75890647357852	9.51241088237741	9.98150464175905
IL5	7.06944138902165	6.55381190946937	6.63366817268698	6.24019654949042	9.73739448446965	9.4117315483063	7.84971903575176	6.66262949115131	6.95518073649471	5.88625251283025	3.91742229313113	4.14790286260945
RAD50	11.1605287531691	10.6888953287514	10.1587473494085	10.56237052918	11.2200197143921	10.3931737166307	10.3891441698341	10.4777429358944	10.4970130528983	10.3782973527351	10.1152305275728	10.5308418167009
IL13	6.76607580804096	6.7704671667577	10.9718379180202	8.85185337687042	8.38356651279748	10.9678960580362	10.6481727032374	9.17363744018756	8.39778487703127	7.98103952700205	7.67640545251238	8.70922246233621
IL4	4.52516669571726	7.38841523258485	6.09726202536942	6.49215123552366	7.95299438511866	6.44980494360271	6.108207424339	5.9387427259417	5.47409589188289	4.00158757382615	5.62560491421477	4.12597383325444
KIF3A	10.2738254553194	9.9087614627924	10.256756222255	10.304849644619	10.4932197026065	10.3030167099783	9.75675476152388	10.774014320736	10.0193659486651	9.590705228896	10.5171267169261	10.5026162360582
CCNI2	4.70892785340123	4.99449589693894	5.41915991418561	4.92206806853754	5.80225352973918	5.69540064022102	4.25948328651224	5.73302794852291	4.06180939232602	4.5231940608556	3.99303243301534	3.69300702462062
SEPTIN8	7.97972799002011	7.73027927912321	7.80452621810584	7.62489055675615	7.92148747006893	8.04754962245013	8.30209821969483	8.09007790232469	7.85128148766375	8.4355892080617	7.13153564774327	7.6574822544459
SOWAHA	-2.01465375880657	-2.01705907684533	-2.01766066100851	-2.01741916983583	-2.01660205052747	-2.0175639918488	-2.01592140534633	-2.01638964421206	-2.01689017899925	-2.00269898012097	-2.01729470054336	-2.00392495951845
SHROOM1	0.396914855270866	0.344753169143833	0.34461007724322	0.50467293690211	0.344870241686006	0.344632261726014	0.345059028417265	0.423667377419451	0.382406249133721	0.345027973725811	0.477677838987501	0.508155362174032
GDF9	2.60393384952254	5.03053348274675	2.57363705786391	2.57571634072783	2.58318973977433	2.82204683410929	3.33411473783462	2.58524660504496	3.47404212470222	4.50177422995291	4.6677993215417	2.57716286140607
UQCRQ	9.76968457489721	9.2803326273832	12.0004739237148	12.0322806066462	9.19398371697367	11.798945158419	11.9931482658934	11.7800168679526	12.062911708586	12.0520883725643	11.9785459150597	11.8804299758546
LEAP2	5.754999958196	5.73231684024077	5.74278593683164	4.75091421576306	5.7224961909047	5.53724978719314	6.03454154610804	6.11213706282724	5.95660549669326	5.83935205088503	4.69234615776907	5.08457276447901
AFF4	10.3120472435611	9.7242038539323	8.9135838308731	8.80636471423641	9.3540987516218	8.48210158355008	9.01522415051812	8.95724056218464	8.92317012430238	8.26630495607188	8.89445489819031	8.11370390124164
ZCCHC10	12.2216191999825	11.983681427143	11.372220825326	11.2074309634859	12.2242467053587	11.2897091905807	11.298047549994	11.4212914146776	11.3656206030295	11.0253908316369	11.2648287451934	11.3970814492798
HSPA4	11.9400049182086	11.0876326689003	10.7179592082523	11.696100557334	11.3972674191872	10.7857910868917	10.5545225393113	11.0360924199886	10.5414216173817	10.8180056479281	10.6276601659255	10.4083482281681
FSTL4	-2.25441569121592	-2.24925855464554	-2.25583513034088	-2.25572113194791	-2.25533540237038	-2.25578949666933	-2.25501409680889	-2.25523513378356	-2.25547141638027	-2.25506490662559	-2.25566237493763	-2.2556436428153
C5orf15	10.7489237993346	10.3505208433874	10.3769280620241	10.7524244533003	10.3340936676701	10.539802756001	10.1418163775713	11.092894219357	10.1438748625877	9.92046924641427	10.7334807826637	10.7059184271845
VDAC1	11.9491432703747	11.3177701272209	11.3644145146479	11.9082593165997	11.5437732305242	11.392439143379	11.2053869506521	11.6286835238	11.1389260448054	11.369777380267	11.3220958359943	11.4223328029944
TCF7	6.26264603317089	7.7574565074434	7.57496320345865	6.28347841038813	7.07571986200488	6.70134730421834	7.84935971499616	7.68997147541481	7.93873470962983	5.05263549150943	7.5665695998533	8.19971219501151
SKP1	14.1549895650095	13.8521050320529	13.3274726895127	13.1209798917922	13.9841059474686	13.3234304374977	13.3965640804803	13.1394920067497	13.5578646691673	13.414829325928	13.3105386567432	13.3204856018331
PPP2CA	11.6152300149207	11.1198625421794	10.6986940324281	10.4528625583852	11.2961480255055	10.6567738565218	10.7046947074327	10.6851994668831	10.598413318286	10.8976165048206	10.4276900860748	10.7185821671645
CDKL3	5.20806204386158	4.65133838955371	5.15495532661658	4.91939082266693	5.01250718243267	5.0906215526002	4.71819287385754	4.46649687787072	4.59417393426022	4.28192065122523	5.16841310374709	4.38350403000405
UBE2B	10.6361102954241	11.9281864241633	11.5503902455737	11.2844507740767	11.5746764790569	11.603352578293	11.6741373173627	11.4024976050387	11.8440652679928	11.5167439619193	11.6601848648307	11.8176153319689
CDKN2AIPNL	8.33757105024346	7.31385986942156	7.4276871007626	9.03545323246139	8.10686978757001	7.1154770167692	6.92845759690908	8.09386047975317	7.49146354761946	7.22460546122691	7.59963997610222	7.35698773911171
JADE2	5.5117495714284	7.39726164133151	7.07143356111853	6.67566585642974	6.52438074812946	7.44652571272895	7.91000090633052	7.37080629602419	7.54928275577031	7.50227965311701	7.81354820203027	7.1691087650226
SAR1B	11.892478328935	12.5250914902559	11.9481910570574	11.7273778809052	12.5041514910223	11.977532564213	12.101040081852	11.7356450879537	12.2151119646334	11.7557622155337	11.6543666079749	12.0877821586819
SEC24A	11.0035028970316	10.1984824447428	10.0425550536775	10.0664435366003	10.5379859747392	10.1296162707453	10.1514652471225	9.94125683535924	9.78262732868759	9.78294784000612	10.0574236734909	9.20883497364232
CAMLG	8.73556162428032	8.78915604876006	8.19897056894421	9.47659021182526	8.30465911711489	7.87663242001815	7.86605387721979	8.7045413973071	8.15025576484495	8.43890055096318	8.0025825868891	8.35840544725768
DDX46	12.449329449137	12.2263354920122	12.1864252146357	11.9532215113421	12.2748721844544	12.2028348230783	12.2847359552034	11.9999703280585	12.4474260105949	12.3883843804278	12.2387680907895	12.1844501650988
C5orf24	10.6814733619965	10.1732066513107	9.59378594048329	9.49438094745496	10.34228790939	9.79773247390007	9.75724381715496	9.35452315119426	9.63755394263864	9.90457230399231	9.04005850691476	9.86593901904636
TXNDC15	8.75816921030916	8.82695268971232	8.69869572287941	9.77383521396366	8.49816905680997	8.5952295910709	8.52040103716796	9.61333953542087	8.34639197380308	8.60257270565059	8.76761895168023	8.48785793141015
PCBD2	8.21008985049	8.13757929977114	7.41863734863684	7.96065154136601	8.27272797969849	7.34152131883704	8.25926337784679	7.43547372675548	8.24615346766946	8.43701180449804	7.4474652280656	8.05148619737401
CATSPER3	0	0	0	0	0	0	0	0	0	0	0	0
PITX1	0	0	0	0	0	0	0	0	0	0	0	0
MACROH2A1	10.9464148136169	10.8423283179632	10.1876255835238	11.0326230617107	10.8863438295145	10.2149499231038	10.4226949152024	10.4027883410522	10.588192691803	10.5789896484475	10.4101601949818	10.4566348389819
DCANP1	0	0	0	0	0	0	0	0	0	0	0	0
TIFAB	0	0	0	0	0	0	0	0	0	0	0	0
NEUROG1	0	0	0	0	0	0	0	0	0	0	0	0
CXCL14	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A48	-2.25442611003264	-2.25552243796011	-2.25579663601134	-2.25568656594469	-2.25531412841111	-2.25575257485277	-2.25500389487494	-2.25521731502851	-2.25544545544779	-2.25505295381134	-2.24955408146162	-2.25561174704795
IL9	11.405861538591	12.5785218840914	11.5687624646936	10.0171928740171	11.7131999118155	8.43741314107379	9.21697721913394	8.9964173437831	6.54347789609479	9.18687463799864	12.2524697350583	7.74778195056366
LECT2	-2.24526928713856	-2.25588770459593	-2.25629366065309	-2.25613069957416	-2.2555792978702	-2.25622842716902	-2.25511999050978	-2.25543596359447	-2.25577373034618	-2.25519262331042	-2.25604670623407	-2.25601992860338
TGFBI	2.35953710586723	2.96024975951509	2.33721440165342	3.37701206330539	4.25398368498597	2.68754071144595	2.45147975541186	2.34575236582715	2.34224131191543	4.12831367292782	2.69940732891913	2.33980514376485
SMAD5	9.95225202008627	9.536638428058	9.56491060189331	9.00995971017005	8.88500288735565	9.55058289797412	8.54889288971769	9.14845629906658	9.08593524875728	9.24580469182954	9.50754812766016	8.91455294677883
SMIM32	0	0	0	0	0	0	0	0	0	0	0	0
TRPC7	-2.01462942459227	-2.01676521966961	-2.01729939455776	-1.99341218912405	-2.01635940449499	-2.01721355746174	-2.0157550276085	-2.01617079893201	-2.01661524732398	-2.01585060105167	-2.01697444103919	-2.01693920585148
SPOCK1	-1.77586546948039	-1.77927747473348	-1.76122180656387	-1.77978827586471	-1.74081110976356	-1.7799937095999	-1.77766365856932	-1.77832786739486	-1.77903788881228	-1.77781634039428	-1.77961171298491	-1.77955542357455
KLHL3	3.9310792512282	5.05257984415038	5.15699055569119	4.41504083477236	3.92008010046351	4.9395944384509	4.53650334087648	4.55317019338129	5.63715826604729	5.80770634001882	4.14278539152036	3.69388876206154
HNRNPA0	10.1995889637738	9.78572331688678	9.41925569088066	9.09933880437331	9.41973340966659	9.11099080269292	9.73898187507169	9.00594775361346	8.96278461551036	9.12148730667982	9.03030352597778	9.23933203454717
MYOT	1.75933192477886	1.75474284834182	2.76762965751521	1.75417213150535	1.97292856669156	2.61620229195135	1.75673552778833	1.75587914331186	2.26926000276814	1.75653400859079	1.75436631066429	1.75442889824992
PKD2L2	1.90191167778705	1.8189555579303	2.78411685773509	1.81835742955034	2.38275902274216	2.77498832949335	1.82104377912251	1.82014636560956	1.93127617263392	1.82083260945394	1.87349848540294	1.81862653146845
FAM13B	9.69375146399072	9.68811746643379	8.84747504470284	8.08679395114278	9.6198474518412	8.79595588057185	9.19280822095432	8.80948951222694	9.23210344411398	9.25149633297106	8.47132701204034	8.46266873338886
WNT8A	0	0	0	0	0	0	0	0	0	0	0	0
NME5	0	0	0	0	0	0	0	0	0	0	0	0
BRD8	11.4645067746303	11.6167438021867	11.0076205583673	10.4828504712845	11.5932063514966	10.8906194083779	11.1191726294248	10.306510063877	11.2928363335515	11.174090427764	11.3869387529783	11.0992973827618
KIF20A	8.81867175204386	9.70870505077237	9.00751246929255	8.5976315590935	10.1173779946806	9.68739749513797	10.3770549620964	9.33437482508388	10.0533680984409	9.18205474675656	10.2665003133659	8.94898724862453
CDC23	10.9767073972059	12.0863795337948	11.7568633685598	11.5849725122212	12.2406117357167	11.9315713659593	11.9259784325893	11.6833584832853	11.9913014888248	11.728755656122	11.8097141730975	11.8852886757577
GFRA3	0	0	0	0	0	0	0	0	0	0	0	0
CDC25C	9.00453822722992	9.32992192425477	8.77337908516788	8.76048067943415	9.6953647034054	8.77961888963072	9.25931838682995	8.55639099943302	9.45784715301477	8.62560194382342	9.5790118054803	8.94213214207016
FAM53C	7.3376033820767	7.80589780952061	7.40202319566581	7.83513100030649	8.23410411809179	7.37140956799969	8.59380565224563	8.21802036102932	8.57150775452494	7.45853514285709	7.25733612687315	8.18078064437372
KDM3B	10.5210611051238	10.3883172293925	9.46501739489758	9.46505757906458	10.2318741257223	9.60240482744882	9.71207256376069	10.0192538154825	9.99969752795449	9.88678057493905	10.4402741488554	10.222515399082
REEP2	0.646671183655282	0.871662581829166	0.645613484691724	0.6456830399898	0.685273391053854	0.774653142349741	0.646171163300607	0.761802550598033	0.645843905614227	0.688776042320274	0.865121465290338	0.645731686532329
EGR1	9.36885878966915	9.58707572876632	8.48974288615172	9.12434284028065	8.83478540401257	8.06457539880531	8.04728097079984	9.05543314010022	6.86437293868161	8.4349568406626	7.68579841116356	4.93887741263801
ETF1	12.0790729730174	11.9118476242354	11.343630161257	12.1027167036012	11.7343874540972	11.4441354737207	11.3759830952291	11.4275321411194	11.1674000851631	11.2076018350136	10.8049421885906	11.0300350041
HSPA9	13.1693483223998	12.6537828977542	12.2851027113389	13.1468639096113	12.6339702764604	12.2936240082814	12.006442043788	13.1040151722192	11.8883674256349	12.0856408655638	12.2707621116553	12.2965090304357
CTNNA1	9.06637335217159	9.05026222132655	10.3840206220795	9.87134622446796	8.45980401514293	10.2306719344936	9.92818898879599	9.48801892719539	10.0194043853259	9.808139488447	9.5438795330592	9.06210190391814
LRRTM2	4.44730630095573	5.0914959159493	5.08042761963772	2.76346823015501	3.12916100367467	5.04173724134348	2.78055985694921	2.77491744612514	2.76919017387525	2.77923804637945	3.64312462609491	2.76520812154738
SIL1	4.97946228041213	5.21880967309078	6.25386464300556	7.80315130341133	5.23496896518244	6.42998070700959	6.13184015465282	7.99588099746143	5.47297080873494	5.66237533970077	7.05294351312441	6.82317160117966
MATR3	8.89368357891826	8.44298780933807	7.80857158080941	7.83051653487643	9.0271236368886	7.93431487271342	8.94455332902052	8.26201732386047	8.47919978404802	7.68623862339926	8.4574592001772	7.99457607795526
PAIP2	9.00190131430822	8.56041855088796	10.1451840568589	11.0289143515764	8.80737919168551	10.1631476761136	9.14929483878462	10.9515771682159	9.26272558345887	9.42939176168752	10.7735291481301	10.4518441190737
SLC23A1	2.27909495042456	2.45279990988275	2.71868429622926	2.98516537353616	2.2750798415335	2.36166174383056	2.27636685169992	2.81553041122835	3.10242257373054	2.43327533731286	2.5212292905693	2.2739507698226
MZB1	4.02763452928065	3.9593072279427	6.88382063588661	6.2446561309316	4.07217062310482	6.84823036436545	6.82840886985647	6.90195266220874	6.02196638686392	5.98994696415839	7.48439661238594	5.91221635351394
PROB1	3.71039339862146	4.70984677027486	4.97329954089403	4.87007554221513	4.60781702921081	4.39448922464676	3.83266330618566	4.35942624804866	4.19586961371979	4.10227855679858	3.82382558915558	3.93363696822138
SPATA24	6.15840903116621	6.04194016636701	6.51088311323322	6.08629753347143	6.55822343766793	6.03817069673151	6.12785655011339	5.74504760361282	6.28546863805321	6.11514032023892	5.96870832800654	5.98493992543586
DNAJC18	8.77718831602906	9.30158550981848	8.82266248420045	9.14281884331647	9.2535647656157	9.28736470768504	8.04589464919906	8.7024376472666	9.05007304371549	8.92107772431769	8.68791529853915	8.93857188478073
ECSCR	1.90706109131768	1.71157349326377	1.77888921850122	1.84619135209623	2.11621684530575	1.9569384020874	1.71240322609552	1.93409212418442	1.75015118363548	1.79719635411886	1.87955830985935	1.81685099762875
STING1	8.42587965613853	9.63920298544273	10.3295383429238	10.0643780157098	9.38565992297734	10.2976618442568	9.11140183329973	10.7052667096947	9.46893485474424	9.88123408900282	10.6140765670731	10.6950271300399
UBE2D2	11.1529067675681	10.7293331644303	10.3567903977805	10.5046265650174	10.7654586349886	10.3044892084558	10.2467582421662	10.2471498275423	10.5026841324305	10.2466306405521	10.3582658659178	10.3908003128826
CXXC5	3.09089260824323	4.11408114011312	4.21346282167564	4.7441876582812	3.14196752361625	2.86641958234077	2.80587993533849	2.80259296384297	2.79927662691971	3.10675573080002	4.43128729019195	2.9389870554314
PSD2	-0.881446583221086	-0.886523009406357	-0.886606355031531	-0.886573734159319	-0.580604588367085	-0.886593428596367	-0.886273886621898	-0.886421713603056	-0.886498329771578	-0.886363151923875	-0.886556487127668	-0.886550925575446
NRG2	-0.134110021992416	-0.135013753580554	-0.135197331802636	-0.135125457721133	-0.134863819520771	-0.135168847258292	-0.134622538063221	-0.134790896396859	-0.134959430737426	-0.0785521414127609	0.406922975348119	-0.135075220711178
