Full_CD4_V7_1	Full_CD4_V7_2	Full_CD4_V7_3	Full_CD4_V7_4	Full_CD4_monomer_1	Full_CD4_monomer_2	Full_CD4_monomer_3	Full_CD4_monomer_4	Full_CD4_control_1	Full_CD4_control_2	Full_CD4_control_3	Full_CD4_control_4
VWA1	-2.02471892691604	-2.02453272148756	-2.01181918860214	-2.02493228280276	-2.02513944393281	-2.02540316271599	-2.02549006534134	-2.0247634622701	-2.02531691356365	-2.02477570718939	-2.02428065867232	-2.02395699964245
ATAD3C	2.85059300331651	2.95856975112147	2.67588605912903	2.89923980758161	2.65547631334837	2.66977618008967	2.61639021783241	2.89595284163029	2.61657928025121	2.72097214582653	2.61792735342084	2.89992711830803
ATAD3B	6.35567230223422	5.88839923765723	6.44683410409657	6.89657935633817	6.00289980057923	6.49170724527452	6.74167996165052	5.2178968290755	4.66446326692247	6.61122149484424	4.90960524679291	4.69762995314878
ATAD3A	6.42732739239973	6.23072297610813	6.51750958867401	6.58207736262268	6.27536524404668	5.70243537064044	6.09446859727326	4.78650208481672	4.75522890212285	6.72387502419973	4.68615135480054	4.79447120011345
TMEM240	-1.5466633006003	-1.54632374505064	-1.54725964601573	-1.54705236646147	-1.54743013585281	-1.54791104114707	-1.54806951272847	-1.5467445131984	-1.49951434602275	-1.54676684246308	-1.54586409503682	-1.54527388549951
SSU72	10.6824963946719	10.4910328784078	10.4810513201659	10.5763955524675	10.2650129504959	10.5072663456831	10.6187036762115	10.1562362458182	9.56109754636707	10.3303863814046	9.66255672193469	9.33321330258595
FNDC10	2.49914219790302	2.84467678312877	2.47676764539219	2.79928223386837	2.70022612328605	2.76475150741104	2.47631386032562	2.58076315288308	2.47648397677719	2.6546705003084	2.47769700843945	2.4781541723809
MIB2	1.908407964757	1.72705766764916	1.72055123036918	1.9116240433234	1.68136128237952	1.68121056125642	1.68116333409306	1.88980487846459	1.68125860993309	1.78335120819848	1.68193819370458	1.68219440848667
MMP23B	-2.02480524273646	-2.02460339388007	-2.02515974037385	-2.02503652300626	-2.02526108808757	-2.02554696232458	-2.0256411657841	-2.02485351957972	-2.02545346723743	-2.01052882878189	-2.02433015484827	-2.02397930468471
CDK11B	8.45606961153776	8.24348900167964	8.34795333914181	8.22735325966802	8.15709495274099	8.04819932266007	8.02084748657329	7.09800269753954	6.73271573931167	8.34635925291094	6.53816943523738	6.55337069012817
SLC35E2B	7.59328955372472	7.7715431998043	7.96423909514145	7.60934800379613	7.71034779375781	7.75710414775339	7.67106637782849	7.50035968664551	7.87182544068227	8.30528915457158	8.14746812215411	8.2151462337649
CDK11A	4.0886614992818	3.94996654045049	4.09377899574412	4.42352195780445	3.93821066107441	4.2661831164163	3.95377145231361	3.95797737913686	4.2984232731511	4.06708785196793	4.16221372030147	4.11575582412534
NADK	6.71714284872169	6.27309603743845	6.81109461781285	6.95423716325236	7.01276027742015	6.38346925525691	7.05855751996103	6.43008746791198	5.89339803127393	7.11131903895611	5.50305156030883	5.08357490860446
GNB1	11.2165156548828	11.3807068241426	11.4417665041025	11.4156487743168	10.9445993872402	11.1913049904349	11.2022478065462	11.2259012193361	11.5210525469802	11.1073699309143	11.6781022658694	11.1358130915202
CALML6	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	-0.989606600618102	-0.988996290002644	-0.895759282304128	-0.989695257723174	-0.989714904046313	-0.989738288645133	-0.955491378223534	-0.989678367948018	-0.989730834232178	-0.989679620433139	-0.988170123906649	-0.987109292633739
CFAP74	-0.0958067941123517	-0.095770566729114	-0.0573036548212124	-0.0560085723461357	-0.0958818913064892	-0.0959245894175001	-0.0787762059889976	-0.0958151791983094	-0.0959109783808224	-0.0958174661517914	-0.0713627288085479	0.0290072857350357
GABRD	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0.673636539136071	0.627774088363625	0.627587459105582	0.649555967563205	0.627556282452292	0.627472679325071	0.699438102152355	0.673043934035219	0.627499333697738	0.882236316547146	0.627876086213954	0.628018013155526
FAAP20	6.19938515103754	5.36227468802092	5.7910327681339	6.00072217507126	5.62323090089058	5.84232612595261	5.20516282617715	5.49158661785163	5.29472982933796	5.18321275962866	5.68217980952029	4.82890412089588
SKI	6.58753819199884	6.3223774569036	6.16867833161424	6.35499409773864	6.32748207553702	5.93333011359531	6.17572703113425	5.91116361384045	6.40684816343183	6.58116286040801	6.56912112422066	6.45099336470423
MORN1	3.55236265054679	3.95216049505437	3.37080241939547	3.44885669071949	3.66287641327674	3.34305417755321	3.47355448027669	3.65521145865772	4.24294590896232	4.16896907342505	3.38012567697819	3.54307313705426
RER1	8.82778446327945	7.5565970662635	8.45774633394322	8.40297024221161	9.21597844260008	7.45944793336178	8.05173170867153	7.51500576620013	7.40384863616587	7.39807934064561	8.38683316598481	7.83741968401296
PEX10	2.57107095713748	2.56261035016721	2.60144515022903	2.45359588731898	2.5811015187225	2.37335910201014	2.71138465263077	2.37399676804457	2.37343845305829	2.53300284125854	2.3745605190086	2.37498343790722
PLCH2	1.18408911945993	0.872706376538178	0.872476944343242	0.872524935888451	0.893471088978177	0.947400735401372	0.872303592305262	0.8960372564697	0.89234910873222	0.895949448914725	0.899742965371809	0.902511105755178
PANK4	7.52565497245674	7.21662167131832	8.2878089261364	7.58156483677914	8.74853445946378	8.04438751366808	8.20302353960929	6.01403738234812	6.19247921703419	7.88120824249399	5.68889767414807	6.09754577092984
HES5	-2.02475451141823	-2.02456187758011	-2.02509282515315	-2.0112918405756	-2.02518954603346	-2.02546236923632	-2.0255522720195	-2.02480058427579	-2.02537314248614	-2.02481325192903	-2.02430111274665	-2.02396627996721
TNFRSF14	8.92612943244234	9.51320416432729	9.64850676357893	9.80005964582707	9.76718674876521	9.72801042477018	9.56027572164449	7.85175907031834	7.13260775909068	9.73187562913611	7.43952316917943	6.98595794286084
PRXL2B	5.04854387006157	4.91963480628385	5.14697237350069	5.79336591123113	5.49068032074663	5.30965322975813	4.90307341059675	5.30154898560673	5.65652435164178	5.78444054141391	5.89266930093245	5.85928922446017
MMEL1	-1.5468999875021	-1.54653920832127	-1.50909267284235	-1.5473133715944	-1.54771475314062	-1.54822571701177	-1.54839409372474	-1.54698627622465	-1.53524496171146	-1.54701000116106	-1.54605082827381	-1.54542372819077
TTC34	2.13096700249073	2.13124855644641	2.52232145473912	2.31673183997536	2.20135155838453	2.80115330831596	2.15201854445516	2.1309017806357	2.23961986659705	2.15795250722883	2.13165339192478	2.13221575771552
ACTRT2	-2.01024125852828	-2.02461885182056	-2.02518470200576	-2.0250593797991	-2.02528778097404	-2.02557853860756	-2.02567435128116	-2.02487325024862	-2.02548344640698	-2.0248867506285	-2.02434094523092	-2.02398410173096
PRDM16	0.149950185604513	-0.0311529375047463	-0.0558468682269917	-0.0126293544422386	-0.0558662373326213	-0.0559181757233362	-0.0559344524535702	-0.055785127689575	-0.0559016169783813	-0.0557879074052436	-0.0556675369192243	-0.0555793436081308
ARHGEF16	-2.02480524273646	-2.02460339388007	-2.02515974037385	-2.02503652300626	-2.02526108808757	-2.02554696232458	-2.0256411657841	-2.02485351957972	-2.02545346723743	-2.01052882878189	-2.02433015484827	-2.02397930468471
MEGF6	0.590036007765637	0.547805990985132	0.547657368486531	0.567840750708842	0.585128058979092	0.547566030400718	0.597836534647495	0.547736488632715	0.71001033093716	0.56881929983349	0.595775217591863	0.548000444126561
TPRG1L	7.02119785575899	6.54687838044377	6.96474991603421	6.82927797459089	6.86620733836402	7.30705898224816	6.98550713151272	7.817605561764	7.44855019326064	7.80773413826349	7.93277039017439	8.23901734653894
WRAP73	7.23216663838501	6.64380183504451	7.03294337661065	7.10922905482522	7.17509774465851	6.93538994919433	7.32368140735417	6.44131872583361	5.79912409964588	7.15368188867719	6.26751521739722	5.94602665223384
TP73	1.48596952570188	1.58130249628755	1.45982055694011	1.64190637582952	1.43746341371898	1.43730133892868	1.43725053461509	1.43771639736475	1.43735301738916	1.80316241089396	1.46583734984203	1.43835758954496
CCDC27	-0.876985306337212	-0.876962922037028	-0.87702187054753	-0.835955571844302	-0.877031713780619	-0.877058103405338	-0.877066372005498	-0.876990487617458	-0.877049690796233	-0.773719833422128	-0.876281111632356	-0.875108131346525
SMIM1	-1.13265868242131	-1.13213747310183	-1.133574057795	-1.07772116236867	-1.13363948609037	-1.13365816000816	-1.08586195492519	-1.13278334173856	-1.13365220980335	-1.13281761660423	-1.13143192176819	-1.13052596481474
LRRC47	8.38562925285709	8.48000485551827	8.51035735161807	8.60910367571292	8.44219547073918	8.47508547141361	8.31464467966195	8.44588445500876	8.32458902324374	8.68860595681452	7.82603271353636	8.05396358970939
CEP104	7.68642085070886	7.0579953429047	7.58255898374339	7.81815706733941	7.15245116454544	7.09591385083714	7.59979483164075	7.55773358480521	7.42396368938092	8.00990372586742	8.76549631295354	8.20483004565429
DFFB	7.29965159037661	7.04615180231457	6.87387553316597	6.34548450898762	7.33214945001193	7.01913296870091	6.88896885540959	6.36593422552303	7.57200604619998	7.55549265503438	6.45985562574559	7.26286726640681
C1orf174	9.26229274983868	8.90426008641037	9.12049830886767	8.96169598397032	8.87269340427379	9.32782210926013	8.90516674933353	8.91962798398253	8.80394873565354	9.13198921123158	9.05188270844239	8.93469916014826
AJAP1	-1.54747156476725	-1.54705946193159	-1.54819532156339	-1.50403429887132	-1.54840223717817	-1.54898588964874	-1.54917821926353	-1.54757012873418	-1.54879500627578	-1.54759722872799	-1.54650160600993	-1.53114881034393
NPHP4	6.3559118301415	5.36917267744017	6.04385852657673	5.84604975291091	5.41161692829875	4.60101237690641	5.92105096708061	5.16582911604395	5.92436106308346	6.00544806595325	4.74034520964079	4.83038967980544
KCNAB2	9.51759477645246	9.41569351225758	9.56226924471048	9.78731696122844	9.57583045627797	9.49497687016759	9.69745499269333	9.0277597647025	9.00125653442293	9.78674023100884	9.09345021506616	9.04076017762677
CHD5	0.178122461131675	-0.0486305764505545	-0.0487511793877261	-0.0487259539247703	-0.0487713271916286	-0.0488253567262073	-0.0488422897076101	-0.0486869608232881	-0.0488081308089729	-0.0486898519707378	0.00423639912343804	-0.0484729627754732
RPL22	10.9448210421127	10.6865774529964	10.7338900691636	10.8517009276469	10.5068822720419	10.5559989951813	10.68517181959	10.6878042238438	10.9805082970962	10.7404501145484	11.2031900036357	11.0451404255917
RNF207	7.51790344458177	7.26485177620064	6.95932003552599	7.65521177078776	7.44973240101418	7.45227050217275	7.4301600902017	7.42146514398531	8.13640131460785	7.35236339474181	7.33302682113844	7.59845560226621
ICMT	7.83815118601562	8.03473559718816	7.97756230674959	8.35715023895006	8.21065273642264	8.22728500878128	8.4520456778702	8.18965827624219	8.9812720267566	8.64708761001178	8.55233318287852	8.50413314008391
HES3	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	4.48957089803359	4.48027892990824	3.77667054968649	4.16923319917258	4.2089667181547	4.6209246176717	3.72152583814146	4.15261572063475	3.90321237812684	4.58232147058074	3.72757998433371	3.72956248445131
ACOT7	9.75759280144652	8.68785555802669	9.52437221884589	9.22026124227823	9.89500748413227	8.71861557022816	9.46654561471511	9.1952376608275	8.35469225068543	9.49411214528447	7.79173351086316	7.52371375233991
HES2	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	-0.178714817359099	-0.220751098709642	-0.220837493931821	-0.220819431284727	-0.148079861344363	-0.220890584319046	-0.139390483510093	-0.220791502137262	-0.220878258557401	-0.220793573288881	-0.220703844032956	-0.194084419993371
TNFRSF25	4.49780126339563	4.03530135177008	4.40319029424678	4.69125492164104	4.92165132137892	4.36667178449953	4.27329016422131	4.22741926321326	4.59381476761318	4.10024426463776	4.38394780889418	4.19325030614519
PLEKHG5	1.64722012342518	1.85003733022384	1.6470171238055	1.77993514312063	1.85038657119302	1.64681595044943	1.77595176845173	1.68951412289098	1.76659287562588	1.64718351294261	1.64752333818871	1.64777243860825
NOL9	9.57207021493607	9.69566969007908	9.93469712890168	9.86716839380794	9.59253812218313	9.68273066522652	9.81561212531696	10.1243677668422	9.97499628155318	9.65986774475496	9.84434503337065	10.249069859522
TAS1R1	0.732781823631919	0.427467579723645	0.427286248385875	0.450478221068546	0.427255946685119	0.427174675583738	0.503048489561649	0.427382814628359	0.427200588712486	0.427378467716575	0.42756663848305	0.427704424497545
ZBTB48	7.06867000002083	7.21350063097854	7.10442026895641	7.03897303519818	7.55347174380804	8.03759116773129	7.75070247117793	6.53453715300374	4.95098271686776	6.56732188324638	4.94691706864524	5.53452828649555
KLHL21	7.69093578880904	8.32088356870726	8.31471471148865	8.54544781919078	8.31591839774867	8.31967945717649	8.75178750306101	8.42772123942576	8.25272917335543	9.10265327834494	8.759443255265	8.69119283924199
PHF13	6.29618281288436	6.9864644041185	6.10477906997739	6.61518498886517	7.17711633654166	5.59213582982997	6.26683457402906	6.20104905455278	6.5677853550486	5.48772793233009	6.95341716594213	5.84451321758078
THAP3	7.49893679335408	7.75914938345994	7.98623940453832	8.18417415995748	8.35240172847936	8.10951457000888	8.38649733964397	7.58869861687828	5.56034435637858	8.30188704258813	5.78521333439746	5.65421302861529
DNAJC11	9.08044332209049	9.381676873165	9.3515892916251	9.35479013949507	8.93646132470033	9.51364885983285	9.34225976427173	8.38825822072885	8.16202769506827	9.08769241220477	6.30792586012608	7.27085277251634
CAMTA1	10.0600985169315	9.76446982463595	9.80064137768354	9.64002031085006	9.39634021863998	9.34971542652511	9.47475396949556	9.58206671650756	9.37547687668809	9.45935335274256	9.56495994378238	9.43428737765923
VAMP3	10.0740185801454	10.6311760267197	10.2497228776609	9.93830264180068	10.0828176138681	10.4957261314816	10.0527373515965	9.97795316235934	9.78628551536071	9.93973465922675	9.81079089102003	10.0195337817417
PER3	6.92759901360395	7.74852502945093	7.95365161648686	7.17571753113697	7.06471094967654	7.84972013074724	7.36853500705938	7.30459257814921	7.72525338594884	7.68742776250518	7.71643366147255	7.64555130478835
UTS2	0.996889750595499	0.885115005405449	0.884883701851997	0.884932084669986	0.884845056886199	0.884741419107477	0.884708937232434	1.0548502043682	0.884774462147356	0.885001325926397	0.88524139552478	1.13906199110252
TNFRSF9	12.0890544037422	11.6075014778375	12.0075767787722	11.9619967989995	11.0122487385116	10.1983410426795	11.1215773730063	10.5097901370795	11.0038085219089	10.4736103181533	10.4590957434034	10.7250485260898
PARK7	13.663799257749	13.7300578745341	13.6456204455554	13.6029765435145	13.4300685456391	13.5253166657413	13.6238237905595	13.7221751560801	13.7325583720164	13.4570803764522	13.8609968237114	13.748563277067
ERRFI1	3.67180055947773	3.71109288888499	3.72158493879881	3.63262009077719	3.83739012615653	3.42367735170488	3.72942912436731	3.64241409137549	3.45383817855518	3.58609272657284	4.45771463214413	4.95262765318759
SLC45A1	0.84551918742106	0.845605394534867	1.13430822159703	0.98992867552849	0.845340355742468	0.845238599085661	0.845206706352359	0.845499228381815	0.845271042592897	0.935220891014973	0.845729480992627	0.84590211138895
RERE	7.88957747995634	7.58860294504029	8.10002395193412	8.595980943904	8.34828944762142	8.23075538958677	8.2637244665259	8.31891817005804	8.7746067606663	7.96591380385388	9.02918907705562	8.37505516849103
ENO1	15.2367484947205	15.6869472585455	15.5501890982148	15.5497513162885	15.4739682990254	15.613777618712	15.6374938542921	15.8196032843613	15.7801848709218	15.4545093217455	15.1320755363531	15.4651651008071
CA6	6.03810962544733	7.5508909271536	6.45001692709076	6.15835436193315	6.64730096521338	6.58076927144381	6.43729394547037	6.43321742747929	5.5558550739454	6.33560068439867	6.32064167399435	6.79588770881494
SLC2A7	0.937151712379756	0.912439659168874	0.912181735645904	1.15392456406654	0.912138630153448	0.912023011760485	0.911986769430415	1.21655102501823	0.912059877516623	0.912312913348226	0.912580538844825	0.912776472063993
SLC2A5	-1.78577022555354	-1.77484622579977	-1.78629561164166	-1.76486330029618	-1.78644581483976	-1.7868694970628	-1.78700911206121	-1.78584177463922	-1.78673093191337	-1.78586144693772	-1.78506611770978	-1.78454613738973
GPR157	4.11207909817295	4.23753747398661	4.07271063578064	4.23845494426546	4.50328223607289	4.0374471287292	5.12658347604069	5.19371868481961	4.16846965415016	5.05025610654364	5.23383363772484	5.08858417890148
H6PD	8.3768226356766	7.29307258715105	7.61331743372322	7.94863402501297	8.6553846114067	8.05163162428972	8.10113811606812	8.1012609611937	8.76390411198685	8.14581911345579	8.10567400415814	7.75297532565759
SPSB1	6.43536330417209	6.23036007037274	6.16093164552918	5.84242013195572	6.57969333298283	5.510572367782	6.21169374680165	6.44542677649586	6.05933018621506	6.13743292191511	5.6398432781215	6.31291917780487
SLC25A33	6.25979331293864	6.52759842554255	6.15939756700757	6.59526357748136	5.81410527811348	5.23650792436234	6.06181784052365	6.0499255900602	5.20305745285489	5.72745078323325	6.56066547185174	6.42748461335836
TMEM201	6.26734554501267	5.85755307560735	5.35708948326139	5.75932639123608	5.75252416471291	5.4731782747722	5.56483618141722	5.55113808393244	4.88247061744401	6.01849447574545	4.67252318576266	4.64364633577092
PIK3CD	10.8643005241057	11.0071901348245	10.819692217522	10.9931692844652	11.2034682529565	11.3529693599024	10.8980695183113	10.9629526258616	10.4175974777312	11.1151362474719	10.9304654309283	10.4233137081225
CLSTN1	7.34464051598037	7.80643671248628	7.9718594348073	7.73797529832178	7.91349984911124	8.09135932596667	7.80896495820103	7.38517364021975	7.27103339572598	8.24075441051585	7.08840732167187	7.4465740113034
CTNNBIP1	3.74086883995082	3.50709507406526	4.10523958395172	3.86039849813773	3.51002802818236	3.83832456043752	3.68124344136069	3.66563509518963	3.40069590221963	3.94592248828128	3.46151412632479	3.49779174781622
LZIC	10.1202011751774	10.1948717714764	9.84243201039508	10.2554489160866	10.2023165674671	9.78594481909956	10.2931846041223	10.2464140945536	10.5652670765978	10.0779849267077	10.4690796220249	10.2180836703904
NMNAT1	6.9929542068737	6.84386193353701	6.88296120590754	6.69693079479435	7.4593354022276	6.93125390152975	7.52042853058442	7.80845792906482	7.82504198927382	7.19638804696172	7.51739644588574	7.16038342232062
RBP7	-2.02480402637306	-2.01744128702495	-2.01799702275955	-2.02503505274255	-2.02525937129551	-2.02554493169875	-2.02563903174137	-2.02485225021783	-2.02545153925084	-2.02486550928132	-2.02432946003807	-2.02397899503907
UBE4B	9.01638183808721	9.53457427006753	9.74158366395823	9.30651933204235	9.38430485973281	9.48819761601296	9.58206991543358	9.90972202070792	9.28250543714631	9.36271352004585	10.0160898348137	9.54076971599914
KIF1B	9.44826979242573	9.05783820268089	9.7589235219283	9.34433770478043	9.12872417095976	8.67340593250105	9.06412155347953	9.53515718109498	9.08408411644078	9.04418501027356	9.61468867894662	9.26418214191242
PGD	11.0326179780298	11.1244662895311	11.1629569729993	11.4522390718818	11.2590788220155	11.7143826019832	11.3823403744558	11.5498931898952	11.4340288906608	11.3126439947265	11.1506100918486	10.9445506736599
CENPS-CORT	-0.591957358590851	-0.591932045263797	-0.572587128619084	-0.591984765322873	-0.592009829173694	-0.592039660978597	-0.592049007270071	-0.591963217432269	-0.592030151497898	-0.439579587158661	-0.591895587016676	-0.591844822233408
CENPS	7.54662893514217	7.62585355775622	7.8124728540589	7.52219469273022	7.44360466257687	7.11134768555747	7.65562796059718	7.38757498275223	7.27132573007121	7.68814050423948	7.31966167404215	7.50382701580914
CORT	-2.01816540865547	-2.02452362447879	-2.02503134708106	-2.02491889873598	-2.02512383714889	-2.02538472638457	-2.01892827321881	-2.02475188954839	-2.02529940263493	-2.02476400308689	-2.02427426614937	-2.02395407979062
DFFA	10.0049012575784	9.95142803402734	9.9065929597472	9.9018299562154	9.82788403806443	9.6291494207103	10.1627456893538	9.77914746130514	9.44929668462054	9.94372735089842	9.62770819406858	9.16784561567416
PEX14	7.02690340557918	6.87111219826067	7.17968444955183	6.94868477255637	6.40625005978475	6.96510893635971	7.08493661120511	6.60984198948271	6.74678151469573	6.94747906454855	6.17617584050937	6.23366777503661
CASZ1	5.92152782657273	5.20204119529323	5.49006945618192	5.77784195123674	6.18787676922714	5.12913171499188	5.7394181541114	4.973930106003	5.75353210869671	5.65688471598651	6.21808397548589	6.36444525998127
C1orf127	-0.5790445569241	-0.579019139180726	-0.579086069194694	-0.579072076367115	-0.579097242983799	-0.579127196717953	-0.579136581123496	-0.537628749904813	-0.447463834558036	-0.579052044403714	-0.578982530014268	-0.578931554046198
TARDBP	10.9340243465576	11.2941717901148	11.0515457384133	10.9495765254599	11.353334920709	11.2456278827033	11.0923414497359	11.5346689086585	10.8886579445449	11.0403560372756	11.1512873393309	10.9297027373599
MASP2	2.31339292130462	2.23744216179828	2.2326766625312	2.45561022163164	2.95252221110263	2.20686543198201	2.20675290261458	2.42535188477023	2.20697986380137	2.38139623203031	2.24003153484516	2.20919759400796
SRM	8.1805539843252	7.83042173546183	7.88143203946954	8.00254519597126	7.05883991307738	6.86965927019369	8.14013799795259	6.1268190862596	6.11753804337727	7.68790924342613	5.85853424133681	6.35195228031263
EXOSC10	10.7276412093925	11.3717015487222	10.992715567983	10.9001015775071	11.4625934179082	11.1113661271625	10.9995731286425	11.4851002003098	10.8810605093799	11.3221130239489	10.9908531552313	10.9108956420185
MTOR	9.52600908349719	8.7007626076785	8.99574933288381	9.11979175674443	9.02367847241034	9.35933289591191	9.09249629628808	8.80497910756643	8.55119483681534	8.51773431667755	9.20409592293706	8.87300109286229
ANGPTL7	0.995269008407839	0.995403577809014	1.06964489529868	0.995123112441072	0.994989508003971	1.06236885092204	0.99478032011806	0.995237836966786	0.994881051654881	0.995229333655381	0.995597088103156	1.54277437488271
UBIAD1	9.86709711727271	9.13758968148313	9.8510633356162	9.67874734189352	9.90066759078493	9.11756036369389	9.46841231673294	8.79805370877891	8.81850034554649	9.03823473269194	8.58957535559521	9.07694531618776
