Full_CD4_V7_1	Full_CD4_V7_2	Full_CD4_V7_3	Full_CD4_V7_4	Full_CD4_monomer_1	Full_CD4_monomer_2	Full_CD4_monomer_3	Full_CD4_monomer_4	Full_CD4_control_1	Full_CD4_control_2	Full_CD4_control_3	Full_CD4_control_4
LRRC47	335.19282308244	370.487719812017	382.482584048786	424.000706557768	355.960132303266	368.537656707606	310.639092392031	357.362753345724	313.978068591768	460.297211098919	179.353922413093	233.072867829332
CEP104	208.1197229885	97.3853434934444	184.896794184721	241.080047755191	110.136179549278	102.507162792844	188.602306095162	179.668566599231	153.648842076823	297.029396905713	645.44564435285	365.357468489223
DFFB	184.105908797519	135.492651816966	108.76282010866	50.6549516684059	191.196407697546	130.981374679745	110.942532997154	52.3210660975784	251.349464484367	246.868803388523	60.5462285853116	176.379467546522
C1orf174	663.381617025844	461.521845251541	575.536589741657	489.664532794591	446.712344251871	707.787552617256	461.99640526672	468.915215025467	415.853931273139	582.256301219145	536.919385567858	476.224562375608
AJAP1	0	0	0	2.81416398157811	0	0	0	0	0	0	0	1.25985333961801
NPHP4	152.087489876212	34.9316992965616	101.511965434749	76.9204821631349	37.8868457649516	0.813548911054317	85.5842397406616	22.7053683064963	86.00994964083	96.3870228369531	4.5695266856839	7.55912003770807
KCNAB2	755.434571424604	682.755940796431	789.43680262202	983.081284231285	800.029208245955	738.70241123732	901.011857269743	460.030505688142	447.585757354222	982.557508307308	492.36650038244	466.145735658664
CHD5	11.0063315041995	0	0	0	0	0	0	0	0	0	2.28476334284195	0
RPL22	2046.17708418982	1597.33134056095	1672.22835917064	1872.35710240997	1337.49376444643	1404.99896939081	1595.19513516622	1599.24768071843	2116.84681883014	1682.83873544925	2618.33879089687	2251.35791789739
RNF207	188.108211162683	138.668260843926	93.3547539265994	220.442845223618	173.574618969662	174.099466965624	169.583586152793	167.822287482799	374.101528534872	154.415944748996	150.794380627569	206.615947697354
ICMT	186.107059980101	232.87799531041	218.431997051558	331.133295165691	282.829709082546	287.996314513228	366.110358890608	276.413179383433	628.791185238301	448.494718506639	406.687875025867	386.774975262729
HES3	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	42.0241748342164	41.2829173504818	1.81271366847766	19.6991478710467	22.0272359098556	53.6942281295849	0	18.7566086010187	6.68038443812272	50.1605935171899	0	0
ACOT7	1079.62106300284	375.780401523617	864.664419863843	643.50549712086	1228.23867433355	388.062830572909	817.804957521878	627.852793170941	263.875185305848	839.944056150591	138.228182241938	98.2685604902048
HES2	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	2.00115118258173	0	0	0	3.52435774557689	0	3.96223332132693	0	0	0	0	1.25985333961801
TNFRSF25	28.0161165561442	3.17560902696014	21.7525640217319	43.1505143841976	66.0817077295667	19.5251738653036	14.2640399567769	11.8462791164328	35.0720183001443	5.90124629613999	20.5628700855775	10.0788267169441
PLEKHG5	0	10.5853634232005	0	6.56638262368225	10.5730732367307	0	6.33957331412308	1.97437985273881	5.84533638335738	0	0	0
NOL9	703.404640677478	796.019329424676	1006.96244283934	942.744933828666	718.087890661292	785.888248078471	896.257177284151	1209.30765980252	1047.15026067574	768.145559547555	921.902008836726	1361.90146012707
TAS1R1	15.008633869363	0	0	0.938054660526036	0	0	3.16978665706154	0	0	0	0	0
ZBTB48	161.092670197829	189.478005275288	167.676014334183	155.717073647322	273.137725282209	448.265449990929	335.204938984258	84.8983336677687	0.83504805476534	88.5186944420998	0	16.3780934150341
KLHL21	148.085187511048	303.799930245854	301.81682580153	385.540465476201	302.213676683219	303.45374382326	477.052891887762	340.580524597444	282.246242510685	678.643324056098	480.94268366823	448.507788904012
PHF13	76.0437449381058	185.243859906008	57.1004805570462	117.256832565754	230.845432335286	21.9658205984666	72.9050931124155	66.14172506675	110.226343229025	16.7201978390633	178.211540741672	36.5357468489223
THAP3	186.107059980101	246.638967760571	312.693107812396	382.726301494623	452.879970306631	354.707325219682	468.335978580843	205.335504684836	8.3504805476534	430.790979618219	14.8509617284727	10.0788267169441
DNAJC11	611.351686278719	818.248592613397	794.874943627453	797.34646144713	530.415840709322	927.445758601922	787.691984279793	303.067307395407	237.988695608122	615.696696897272	14.8509617284727	81.8904670751707
CAMTA1	1220.70222137486	918.809545133801	951.674675950771	813.293390676073	637.908751949418	608.534585468629	690.221044575151	768.033762715396	624.615944964474	679.626865105455	755.114284809264	662.682856639074
VAMP3	1073.6176094551	1827.0337268444	1272.52499527132	939.930769847088	1082.8589173285	1608.38619715439	1051.57672348017	977.31802710571	808.326517012849	941.248784234328	828.226711780206	1017.96149841135
PER3	87.0500764423053	239.229213364331	300.004112133053	121.009051207859	104.849642930913	267.65759173687	153.734652867485	142.155349397194	232.97840727953	223.263818203963	230.761097627037	212.915214395444
UTS2	5.00287795645433	0	0	0	0	0	0	7.89751941095523	0	0	0	12.5985333961801
TNFRSF9	5462.14215285684	3528.10162895272	5076.50462857168	4872.25590677223	2020.33807765195	903.039291270292	2241.83161320678	1237.93616766723	2004.11533143682	1194.01883391899	1176.6531215636	1530.72180763588
PARK7	13036.4993789287	13867.8846207349	12816.7919929713	12314.7815833858	10452.3639839447	11445.8196296232	12557.9022886136	13766.3635232213	13900.2099196239	10726.4986842838	15666.6222418672	14109.0975503821
ERRFI1	8.00460473032692	9.52682708088042	9.96992517662712	6.56638262368225	14.9785204187018	0	10.30180663545	6.91032948458583	0.83504805476534	4.91770524678332	57.1190835710487	118.426213924093
SLC45A1	0	0	14.5017093478213	6.56638262368225	0	0	0	0	0	3.93416419742666	0	0
RERE	201.115693849464	140.785333528566	254.686270421111	431.505143841976	333.051806957016	293.691156890609	304.299519077908	322.811105922795	517.729793954511	219.329654006536	668.29327778127	342.680108376099
ENO1	35864.6314942298	54691.3971986499	48174.6784534623	48155.035998104	44865.0741011938	51108.7696902543	52245.2161283526	61791.1790612401	59596.5446205476	44054.7706827837	32444.7818500271	44496.7601019685
CA6	47.0270527906707	331.321875146175	87.9166129211664	57.2213342920882	114.541626731249	104.947809526007	86.376686404927	85.8855235941381	17.5360091500721	74.7491197511065	73.1124269709423	138.583867357981
SLC2A7	1.00057559129087	0	0	11.2566559263124	0	0	0	14.8078488955411	0	0	0	0
SLC2A5	0	1.05853634232005	0	1.87610932105207	0	0	0	0	0	0	0	0
GPR157	3.0017267738726	7.40975439624033	1.81271366847766	7.50443728420828	19.3839676006729	0.813548911054317	66.5655197982924	74.0392444777053	5.01028832859204	59.0124629613999	78.8243353280472	62.9926669809005
H6PD	372.214119960202	106.912170574325	159.518802826034	234.513665131509	496.053352689948	262.776298270544	277.356332492885	277.400369309802	553.636860309421	291.128150609573	278.741127826718	187.718147603084
SPSB1	109.062739450704	81.5072983586436	73.4149035733452	43.1505143841976	132.163415459133	21.1522716874123	79.2446664265386	110.565271753373	62.6286041074005	70.8149555536798	28.5595417855243	91.9692937921148
SLC25A33	90.0518032161779	129.141433763046	77.9466877445393	140.708199078905	44.9355612561054	11.3896847547604	67.3579664625578	66.14172506675	10.0205766571841	38.3581009249099	134.801037227675	113.386800565621
TMEM201	142.081733963303	81.5072983586436	35.3479165353143	70.3540995394527	69.6060654751436	43.9316411969331	51.5090331772501	50.3466862448396	10.0205766571841	102.288269133093	2.28476334284195	1.25985333961801
PIK3CD	1839.05793679261	2107.54585755921	1761.95768576028	2079.66718238622	2535.77539794257	2914.94574830762	1899.49465424413	2020.77777927817	1189.10842998584	2333.94291012336	1959.18456648697	1195.60081929749
CLSTN1	138.079431598139	237.112140679691	284.596045950992	219.504790563092	266.97009922745	323.792466599618	237.733999279616	145.116919176302	126.092256269566	379.646845051672	99.3872054136247	156.221814112633
CTNNBIP1	16.0092094606538	4.23414536928019	42.598771209225	23.4513665131509	4.40544718197112	21.9658205984666	12.6791466282462	11.8462791164328	0	29.5062314806999	2.28476334284195	3.77956001885403
LZIC	1091.62797009833	1173.91680363293	829.316503328529	1244.79853451805	1182.42202364105	783.447601345308	1290.89561608831	1233.98740796175	1672.60125369498	1047.47121756485	1527.36429468984	1200.64023265596
NMNAT1	111.063890633286	91.0341254395241	96.0738244293159	74.1063181815568	196.482944315912	102.507162792844	210.790812694593	291.221028278974	296.442059441696	143.596993206073	210.198227541459	137.324014018363
RBP7	0	1.05853634232005	0.906356834238829	0	0	0	0	0	0	0	0	0
UBE4B	440.253260167981	746.268121335633	914.514045746979	593.788600112981	642.314199131389	712.668846083582	782.144857629936	1076.03701974265	579.523350007146	628.482730538909	1191.50408329208	750.872590412334
KIF1B	741.426513146531	500.687689917382	1003.33701550238	668.832972955063	538.34564563687	334.368602443324	503.996078472785	807.521359770172	514.38960173545	493.737606777046	872.779596965624	617.328136412825
PGD	1950.1218274259	2134.00926611722	2215.1361028797	2917.34999423597	2429.16357613887	3739.8843441167	2730.77120505852	3199.48255136324	2867.55502006418	2556.22318727797	2188.80328244259	1785.21218223872
CENPS-CORT	0	0	0.906356834238829	0	0	0	0	0	0	7.86832839485332	0	0
CENPS	192.110513527846	210.648732121689	260.124411426544	186.672877444681	170.050261224085	112.269749725496	217.922832672981	158.937578145474	137.782929036281	226.214441352033	146.224853941885	182.678734244612
CORT	1.00057559129087	0	0	0	0	0	0.792446664265386	0	0	0	0	0
DFFA	1094.62969687221	1039.48268815829	995.179803994235	990.585721515494	921.619550468357	757.414036191569	1273.46178947447	878.599034468769	632.131377457363	1031.73456077514	756.256666480685	472.445002356754
PEX14	152.087489876212	124.907288393766	183.084080516244	137.894035097327	65.2006182931725	140.743961612397	163.244012838669	87.8599034468769	106.051102955198	137.695746909933	44.552885185418	49.1342802451024
CASZ1	74.0425937555241	17.9951178194408	35.3479165353143	59.0974436131402	108.374000676489	14.6438803989777	55.471266498577	7.89751941095523	56.7832677240431	48.1935114184766	113.095785470676	137.324014018363
C1orf127	0	0	0	0	0	0	0	1.97437985273881	6.68038443812272	0	0	0
TARDBP	1861.07059980101	2623.05305626908	2083.71436191507	1889.24208629944	2772.78845633262	2505.7306460473	2166.54918010156	3282.40650517827	1781.15750081447	2061.50203945157	2291.61763287047	1853.24426257809
MASP2	4.00230236516346	1.05853634232005	0.906356834238829	10.3186012657864	43.1733823833169	0	0	8.88470933732463	0	6.88478734549665	1.14238167142097	0
SRM	426.245201889909	297.448712191933	313.599464646635	355.522716339367	125.995789404374	100.066516059681	408.902478760939	34.5516474229291	34.2369702453789	255.720672832733	20.5628700855775	49.1342802451024
EXOSC10	1523.87662553599	2843.22861547165	1982.20239648032	1811.38354947577	3099.67263723488	2220.98852717829	1995.38070062024	3166.90528379305	1777.81730859541	2712.60621412568	1978.60505490113	1830.56690246497
MTOR	868.499613240471	377.897474208257	512.997968179177	581.593889526142	527.77257240014	737.888862326266	565.806918285485	421.530098559735	322.328549139421	310.798971596706	632.87944596722	452.287348922866
ANGPTL7	0	0	2.71907050271649	0	0	2.44064673316295	0	0	0	0	0	27.7167734715962
UBIAD1	1102.63430160253	538.794998240904	1085.81548741812	920.231621976041	1138.36755182134	527.993243274252	749.654544395055	379.080931725851	387.462297411118	486.852819431549	302.731142926558	506.46104252644
DISP3	1.00057559129087	1.05853634232005	0	0.938054660526036	0	0	0	0	0	0	0	0
FBXO2	1.00057559129087	16.9365814771208	14.5017093478213	7.50443728420828	8.81089436394223	9.76258693265181	0.792446664265386	16.7822287482799	0	11.80249259228	0	0
FBXO44	55.0316575209976	88.917052754884	117.826388451048	196.991478710467	161.239366860143	288.809863424283	93.5087063833155	67.1289149931195	68.4739404907579	84.5845302446731	105.09911377073	61.7328136412825
FBXO6	737.424210781368	1120.98998651693	963.457314795876	812.355336015547	1295.20147149951	1004.73290515208	1076.14257007239	688.071378679474	122.752064050505	792.734085781472	61.6886102567326	36.5357468489223
MAD2L2	461.265347585089	266.751158264652	304.535896304247	380.85019217357	488.1235477624	147.252352900831	189.394752759427	147.091299029041	44.257546902563	184.905717279053	52.5495568853648	2.51970667923602
DRAXIN	5.00287795645433	0	0	7.50443728420828	0	5.69484237738022	0	0	0	0	15.9933433998936	0
AGTRAP	184.105908797519	486.926717467222	344.415597010755	424.000706557768	651.125093495331	621.551368045498	458.034171945393	402.773489958717	71.8141327098193	404.235371285589	106.241495442151	28.9766268112143
C1orf167	1.00057559129087	0	0	0	0	0	0	0	0.83504805476534	0	0	0
MTHFR	53.0305063384159	134.434115474646	81.5721150814946	118.19488722628	66.962797165961	130.981374679745	57.0561598271078	201.386744979358	39.247258573971	140.646370058003	133.658655556254	132.284600659891
CLCN6	188.108211162683	26.4634085580012	60.7259078940016	165.097620252582	202.650570370671	432.808020680897	209.205919366062	157.950388219105	90.1851899146567	112.12367962666	65.1157552709955	95.7488538109688
NPPA	2.00115118258173	0	0	11.2566559263124	0	0	0	0	0	7.86832839485332	0	0
NPPB	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	152.087489876212	148.195087924807	132.328097798869	191.363150747311	200.888391497883	275.793080847414	251.205592572127	115.50122138522	64.2987002169312	278.342116967936	51.4071752139438	85.6700270940247
PLOD1	111.063890633286	60.3365715122427	147.736163980929	271.097796892024	360.365579485237	3.25419564421727	63.3957331412308	97.731802710571	20.0411533143682	102.288269133093	35.4138318140502	31.4963334904503
MFN2	902.519183344361	1002.43391617708	636.262497635658	653.824098386647	849.370216684031	612.602330023901	604.636804834489	616.006514054508	597.059359157218	731.754540721358	805.379078351787	326.302014961065
MIIP	923.531270761469	550.438898006425	876.447058708948	1073.13453164178	1413.26745597633	1483.09966485202	1287.72582943125	78.9751941095523	46.7626910668591	936.331078987545	4.5695266856839	5.03941335847204
TNFRSF8	351.202032543094	174.658496482808	127.796313627675	159.469292289426	117.184895040432	53.6942281295849	332.827598991462	85.8855235941381	54.2781235597471	213.428407710396	91.3905337136779	102.048120509059
TNFRSF1B	937.539329039541	1427.96552578974	1175.54481400776	840.496975831328	917.214103286386	632.941052800259	1029.38821688074	909.201922186221	942.769253830069	648.153551526042	811.090986708892	794.967457298965
VPS13D	311.179008891459	1047.95097889685	551.064955217208	615.363857305079	582.400117456582	726.499177571505	776.597730980078	1252.74401656277	1231.69588077888	907.808388556201	1079.55067949282	1079.69431205264
DHRS3	1815.04412260163	830.951028721237	1966.79433029826	1768.23303509158	3272.36616676814	1898.00960948972	1728.32617476281	207.309884537575	244.669080046245	2001.50603544081	180.496304084514	170.080200848431
AADACL4	0	0	0	0	0	0	0	0	0	0	0	0
AADACL3	0	0	0	0	0	0	0	0	0	0	0	0
CFAP107	2.00115118258173	1.05853634232005	0	9.38054660526036	0	0	0	0	0	0	0	0
PRAMEF12	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL1	6.00345354774519	0	0	0	0	0	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0.987189926369404	5.01028832859204	0	0	2.51970667923602
HNRNPCL4	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF5	2.00115118258173	0	0	0	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0	0	0.983541049356664	0	0
PRAMEF33	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF19	0	2.11707268464009	0	0	0	0	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	4.00230236516346	0	9.96992517662712	0	0	0	0	0	0	0	2.28476334284195	0
PRDM2	1954.12412979106	1619.56060374967	1870.72050586894	1756.97637916526	1580.67444889124	2799.42180293791	1721.19415478442	1953.64886428505	2991.14213216945	1713.32850797931	4699.75819622589	3671.21263164688
KAZN	29.0166921474351	0	0	1.87610932105207	0	0	0	0	3.34019221906136	0	0	2.51970667923602
TMEM51	3.0017267738726	11.6438997655205	0	0	0	0	0	0	0	0	0	0
FHAD1	1.00057559129087	0	33.5352028668367	5.62832796315621	0	10.5761358437061	0	0	0	6.88478734549665	30.8443051283663	1.25985333961801
